Age,Pounds,Kilograms,FeetInches,Centimeters
45,194.3,88.3,5.5,165
43,160.8,73.1,5.7,170
23,176.9,80.4,5.1,156
33,168.7,76.7,5.9,176
20,173.8,79,5.7,169
32,222.6,101.2,5.7,169
30,163.9,74.5,5.1,155
66,147.2,66.9,5,152
58,158,71.8,6.1,186
20,131.1,59.6,6,183
57,225.5,102.5,5.7,169
19,207.9,94.5,5.5,164
48,181.5,82.5,5.8,173
62,159.5,72.5,5.6,167
65,190.3,86.5,5.7,171
39,248.2,112.8,5.6,168
29,222,100.9,5.4,162
20,166.8,75.8,5.1,154
66,181.5,82.5,5.8,172
38,240.7,109.4,6,184
48,228.1,103.7,5.2,157
58,123.9,56.3,5.6,168
56,245.5,111.6,5.7,171
26,231,105,6.1,186
35,118.1,53.7,5.7,170
18,176.4,80.2,5.2,157
60,188.3,85.6,5.1,154
38,157.1,71.4,5.2,157
19,131.1,59.6,5.3,159
23,185,84.1,5.5,166
37,230.6,104.8,5.11,181
43,177.5,80.7,5.4,162
65,157.5,71.6,5.1,178
38,177.5,80.7,5.6,168
54,125.6,57.1,5.5,164
67,175.1,79.6,5.5,164
29,173.1,78.7,5.1,178
51,202,91.8,5.6,168
59,249,113.2,6,182
61,176.4,80.2,6.1,186
51,183.5,83.4,6,182
21,141.2,64.2,5.6,167
51,157.3,71.5,6,184
61,239.4,108.8,6,184
50,249,113.2,5.9,174
59,153.3,69.7,5.8,172
52,172.3,78.3,5.11,180
21,132.4,60.2,5.1,177
52,226.2,102.8,5.6,168
35,153.8,69.9,5.3,159
33,194.3,88.3,6.2,188
31,207,94.1,5.1,154
20,152.9,69.5,5.1,156
25,214.5,97.5,5.3,160
37,246.2,111.9,5.9,176
36,244.2,111,5.1,177
54,161.7,73.5,6,184
62,206.1,93.7,6,183
64,165.2,75.1,5.11,180
37,148.5,67.5,5.7,169
50,181.5,82.5,5.1,178
46,135.5,61.6,5.8,173
25,220.4,100.2,5.7,169
47,252.3,114.7,5.9,176
46,197.1,89.6,5.8,172
70,192.9,87.7,5.2,158
28,135.5,61.6,6.3,190
49,140.8,64,5.1,178
54,249.9,113.6,6,184
27,164.8,74.9,6.2,188
58,157.1,71.4,5.2,157
60,199.5,90.7,5.6,168
32,177.5,80.7,5.5,164
20,113.3,51.5,5.7,169
34,122.1,55.5,5.8,173
42,234.5,106.6,5.6,167
36,110.4,50.2,5.4,163
50,190.1,86.4,5.8,173
37,147.6,67.1,5.6,167
23,194.3,88.3,5.3,160
28,109.3,49.7,5.8,173
43,157.7,71.7,5.6,168
51,157.7,71.7,5.7,171
28,173.4,78.8,5.5,166
57,137.9,62.7,5.8,172
29,198,90,6.2,187
52,210.5,95.7,5.1,178
23,146.5,66.6,5.7,171
55,164.6,74.8,5.1,156
52,198,90,5.7,170
57,139.5,63.4,5.8,172
62,123.6,56.2,5.2,157
60,201.3,91.5,5.7,170
54,148.9,67.7,5.8,173
55,214.1,97.3,5.6,168
62,234.3,106.5,5.11,181
36,117.5,53.4,5.7,170
67,148.5,67.5,5.2,157
30,142.1,64.6,6.2,188
70,184.1,83.7,5.5,165
28,139.7,63.5,5.11,181
68,131.8,59.9,5.7,171
50,230.1,104.6,5.9,175
54,225.1,102.3,5.9,174
59,213.8,97.2,5.1,155
33,144.8,65.8,5.1,178
43,149.4,67.9,5.7,170
56,201.1,91.4,5,153
42,158.8,72.2,6.2,189
34,197.8,89.9,5.6,168
69,233.2,106,5.7,170
25,178,80.9,5.6,167
48,213,96.8,5.9,176
18,181.7,82.6,5.6,168
32,232.1,105.5,6.1,186
48,161.7,73.5,5.11,180
36,209.9,95.4,6,182
23,152.5,69.3,5.7,169
19,190.3,86.5,5.9,175
38,128.9,58.6,5.7,169
40,159.1,72.3,5.11,181
69,207.7,94.4,6.1,185
23,163.5,74.3,5.4,163
26,227.7,103.5,6.1,185
28,218.9,99.5,5.9,175
23,234.1,106.4,5.1,179
48,230.3,104.7,5.1,155
50,114.8,52.2,5.7,169
19,140.8,64,5.4,163
23,158,71.8,5.9,175
49,177.8,80.8,6.1,185
29,204.4,92.9,5.3,161
29,237.6,108,5.7,171
34,209.7,95.3,5.1,178
34,154.2,70.1,5.4,162
55,243.1,110.5,5.8,172
64,226.4,102.9,5,153
68,201.7,91.7,5.1,179
30,157.3,71.5,5.9,176
48,155.1,70.5,5.2,157
18,186.6,84.8,6.2,189
36,209.7,95.3,5.3,159
56,162.4,73.8,5.1,178
59,218.5,99.3,5,152
68,165.2,75.1,5.7,171
49,188.5,85.7,5.1,177
19,194.3,88.3,5.9,174
48,192.5,87.5,5.1,155
50,191.2,86.9,6.2,188
32,234.7,106.7,6.2,188
21,172.7,78.5,5.3,160
42,240.5,109.3,5.1,177
35,191.6,87.1,6,184
63,175.8,79.9,5.7,171
67,218.2,99.2,5.11,180
41,185.9,84.5,5.6,168
70,142.6,64.8,5.8,173
68,194.9,88.6,5.7,170
59,167.2,76,5,152
49,219.6,99.8,5.9,175
68,165.9,75.4,5.1,178
65,154.2,70.1,5.3,159
30,218.5,99.3,6.2,188
27,192.3,87.4,5.9,175
62,236.9,107.7,5.9,175
64,156.9,71.3,5.8,172
62,233.6,106.2,5.1,178
50,224,101.8,5.4,163
56,151.6,68.9,5.5,165
40,176,80,5.8,172
55,152.2,69.2,5.1,154
41,158.2,71.9,5.3,159
22,198.9,90.4,5.6,167
47,171.4,77.9,5.2,158
26,185.2,84.2,6.3,190
18,181.9,82.7,5.6,168
27,132,60,5.1,154
24,128.3,58.3,5.5,165
20,156,70.9,5.1,154
43,198.9,90.4,5.6,168
49,246.8,112.2,5.8,173
62,124.1,56.4,5.4,162
47,184.1,83.7,6.1,186
67,219.3,99.7,5.7,169
49,142.6,64.8,5.6,167
68,143.2,65.1,5.1,156
36,135.1,61.4,5.7,169
68,169.4,77,5.1,179
43,172.5,78.4,5.9,175
58,229.2,104.2,5.9,176
37,119.2,54.2,5.7,169
51,148.9,67.7,5.7,170
35,218,99.1,5.5,166
48,249.3,113.3,6.2,187
43,164.8,74.9,5.1,155
49,169.6,77.1,5.1,178
58,182.8,83.1,5.3,161
22,200,90.9,5.7,170
18,176.4,80.2,4.11,151
40,158.6,72.1,5.9,175
65,130.5,59.3,5.3,160
54,214.5,97.5,6.1,185
43,169.6,77.1,5.9,175
48,244.2,111,5.9,174
61,188.8,85.8,5.6,168
24,182.8,83.1,5.8,173
31,176.4,80.2,6.2,189
55,249.3,113.3,5.1,178
32,232.5,105.7,6.2,189
21,189.2,86,5.2,157
43,113.1,51.4,5.5,166
44,216.5,98.4,5.6,168
32,146.1,66.4,5.1,154
25,233.4,106.1,5.7,171
33,156.6,71.2,5.8,173
38,202.4,92,5.3,159
52,196.7,89.4,5.7,170
35,222,100.9,6,182
58,238,108.2,5.5,166
47,232.8,105.8,6.2,188
32,229.7,104.4,6.1,186
34,149.8,68.1,5.3,160
64,192.1,87.3,5.7,171
64,185.5,84.3,5.3,160
23,141.7,64.4,5.2,157
28,192.1,87.3,5.7,170
69,170.5,77.5,5.7,169
19,104.1,47.3,5.1,154
20,166.5,75.7,5.9,176
26,132.7,60.3,5.5,166
19,165,75,5.6,167
69,115.7,52.6,5,152
26,189.4,86.1,5.2,158
22,126.1,57.3,5.5,166
37,163.9,74.5,5.9,174
39,141.9,64.5,6.2,188
59,168.3,76.5,6,183
49,164.6,74.8,5.5,166
42,134.2,61,5.7,170
64,195.8,89,6,183
64,203.1,92.3,5.7,171
49,216.3,98.3,5.1,154
25,114.4,52,5.7,170
45,151.1,68.7,5.9,174
22,107.6,48.9,5.6,168
22,211.2,96,5.1,156
27,170.1,77.3,5.7,170
30,202.2,91.9,6,183
30,121.2,55.1,5.1,155
45,178.9,81.3,5.1,155
55,185,84.1,6.1,185
60,191.4,87,5.6,167
43,157.7,71.7,5.6,167
39,154.2,70.1,5.7,169
22,198.4,90.2,5.7,170
62,233.6,106.2,5.1,177
25,119,54.1,5.3,160
25,205.7,93.5,6.2,189
43,209.4,95.2,5.2,158
44,157.7,71.7,5.6,168
57,113.3,51.5,5.1,154
47,167.4,76.1,5,153
46,166.3,75.6,5.6,168
57,195.1,88.7,6.1,185
69,169.2,76.9,6,182
39,115.5,52.5,5.8,173
34,148.1,67.3,5.7,170
41,172,78.2,6.2,189
69,208.6,94.8,5.5,166
44,225.1,102.3,5.1,177
50,145,65.9,5.5,166
45,146.3,66.5,5.7,169
59,170.1,77.3,5.5,166
47,200.6,91.2,5.7,171
49,185.2,84.2,5.11,181
18,127.6,58,5.8,173
43,191.4,87,5.1,156
41,255.4,116.1,5.8,172
44,220,100,5.7,170
31,116.4,52.9,5.1,156
64,216.9,98.6,5,152
39,241.8,109.9,5.9,175
57,175.8,79.9,5.7,170
37,217.6,98.9,5.5,166
59,187,85,5.11,181
64,121.4,55.2,5.5,165
19,108,49.1,5.3,161
56,132,60,5.5,165
61,111.8,50.8,5.1,155
44,158.2,71.9,6,183
62,236.9,107.7,5.1,179
44,186.8,84.9,5.8,173
53,120.8,54.9,5.7,169
41,197.8,89.9,5.1,179
40,148.7,67.6,5.5,164
70,137.9,62.7,5.9,175
38,158.6,72.1,5.9,174
23,216.7,98.5,5.7,169
51,207.9,94.5,5.3,160
64,125.8,57.2,5.3,161
63,210.1,95.5,6,183
44,205.9,93.6,5.11,181
66,157.7,71.7,5.1,178
45,239.4,108.8,5.7,170
20,150.5,68.4,5.2,157
28,142.3,64.7,5.9,176
34,187.9,85.4,5.7,171
43,161.5,73.4,5.11,181
47,198.7,90.3,5.9,174
50,140.6,63.9,5.6,168
69,154,70,5.5,164
24,157.3,71.5,6.1,186
58,242.4,110.2,5.6,167
41,250.1,113.7,5.6,168
69,142.8,64.9,5,153
43,196.2,89.2,5.1,179
61,201.7,91.7,5.7,170
63,214.9,97.7,5.9,175
60,173.8,79,5.3,160
61,143.7,65.3,5.3,160
44,137.9,62.7,5.7,170
63,145,65.9,5.5,166
20,210.1,95.5,6.3,190
62,169,76.8,5.8,172
68,173.8,79,5.3,159
57,197.8,89.9,5.2,158
26,119,54.1,5.1,155
59,151.6,68.9,5.3,160
64,222.2,101,5.2,158
24,178.4,81.1,5.8,172
45,154.2,70.1,5.2,158
33,164.6,74.8,6.1,185
44,164.8,74.9,5.7,171
60,148.1,67.3,5.7,170
33,209.2,95.1,6.3,190
26,108.2,49.2,5.4,162
25,196.9,89.5,6,184
42,168.5,76.6,5.1,155
49,145.6,66.2,5.2,157
65,149.4,67.9,5.7,170
39,192.9,87.7,6.2,187
68,222.2,101,5.6,167
68,171.8,78.1,6.1,185
23,115.3,52.4,5.2,158
27,205,93.2,5.2,158
30,224.8,102.2,6.1,186
38,190.1,86.4,5.9,174
37,165.2,75.1,5.1,178
56,183.7,83.5,5.1,179
40,125.6,57.1,5.1,155
49,203.9,92.7,5.9,174
26,111.8,50.8,5.4,162
23,219.1,99.6,5.9,176
48,191.6,87.1,5.7,169
36,162.4,73.8,5.1,155
67,228.4,103.8,5.8,173
42,132,60,5.3,160
57,152.7,69.4,6.1,185
52,134.6,61.2,5.4,162
70,199.1,90.5,5.9,174
18,170.7,77.6,5.1,177
21,208.3,94.7,6,182
58,191.8,87.2,6,183
61,214.9,97.7,5.7,169
35,195.4,88.8,5.8,172
56,164.3,74.7,6,182
29,168.5,76.6,5.7,171
70,206.4,93.8,5.5,164
53,154,70,5.8,172
61,184.8,84,5.3,161
49,110.4,50.2,5.3,161
40,205.7,93.5,5.8,173
33,202.4,92,6.3,190
47,178,80.9,5.2,158
33,178.6,81.2,6.2,188
67,180.4,82,5.3,160
37,230.3,104.7,5.1,178
43,221.5,100.7,5.9,174
28,222.2,101,5.8,173
22,233.4,106.1,5.7,169
66,110.4,50.2,5.1,155
49,139.5,63.4,5.1,156
20,186.6,84.8,6.1,186
48,212.3,96.5,5.7,169
36,249,113.2,5.7,169
60,123,55.9,5.5,165
45,216.3,98.3,5.11,180
39,125.6,57.1,5.3,161
45,240.9,109.5,6,183
30,159.1,72.3,5.5,164
64,179.5,81.6,5.7,170
46,181.9,82.7,5.6,168
30,172.9,78.6,5.3,160
18,99.7,45.3,5,153
56,171.6,78,6,184
53,177.8,80.8,5.1,155
58,180.6,82.1,5,152
70,196.9,89.5,6,184
65,194.7,88.5,5.5,165
41,197.6,89.8,5.6,167
40,117.9,53.6,5.7,170
46,228.1,103.7,6,184
54,161.5,73.4,5.5,164
57,235.2,106.9,5.8,172
70,178.9,81.3,5.8,173
63,246,111.8,5.7,171
55,189.4,86.1,5.6,168
19,115.9,52.7,5.8,173
64,221.8,100.8,5.3,160
54,242.9,110.4,5.8,173
23,185,84.1,5.4,163
69,192.3,87.4,5.3,160
47,135.3,61.5,5.2,158
32,223.5,101.6,5.2,157
34,224.8,102.2,6.2,189
66,144.3,65.6,5,153
27,145.4,66.1,5.4,163
20,124.7,56.7,5.9,175
67,166.1,75.5,5.3,161
36,222.9,101.3,5.3,161
43,123.6,56.2,5.3,161
25,173.4,78.8,5.9,176
26,132,60,5.6,168
64,110.2,50.1,5.6,167
24,181.5,82.5,5.8,173
41,153.3,69.7,5.6,167
41,189.9,86.3,5.7,169
60,214.9,97.7,5.8,173
28,216.3,98.3,5.1,179
18,182.6,83,5.5,165
52,219.1,99.6,6.2,188
46,240.7,109.4,6.2,188
61,153.6,69.8,5.5,166
46,139.3,63.3,5.2,157
51,167,75.9,5.4,162
41,153.1,69.6,6.2,187
23,129.8,59,5.9,174
40,208.6,94.8,6,183
36,146.3,66.5,5.1,155
59,211.4,96.1,5.8,172
22,151.8,69,6,184
56,159.7,72.6,5.6,168
40,179.1,81.4,5.9,175
31,206.6,93.9,5.2,157
28,191,86.8,5.1,156
34,163.5,74.3,5.4,163
35,194.9,88.6,6.3,190
41,203.1,92.3,5.7,169
66,219.1,99.6,5.2,158
31,160.6,73,5.3,160
24,137.5,62.5,5.2,158
33,201.7,91.7,6.2,188
58,188.5,85.7,5.7,171
54,145.4,66.1,6,184
32,155.3,70.6,5.1,179
26,123.6,56.2,5.7,169
36,225.7,102.6,5.6,168
47,175.3,79.7,5.9,176
48,151.1,68.7,5.5,164
67,155.1,70.5,5.2,157
43,138.8,63.1,5.3,159
34,197.3,89.7,5.1,177
25,119.2,54.2,5.9,175
21,225.5,102.5,6,183
60,170.5,77.5,5.1,156
50,231.2,105.1,5.1,156
29,143.2,65.1,5.8,173
49,198.9,90.4,6,184
25,168.1,76.4,6.2,188
25,175.6,79.8,5.1,179
37,137.9,62.7,5.5,164
21,159.3,72.4,6,183
39,125.8,57.2,5.8,173
51,216,98.2,5.3,160
68,170.5,77.5,5.8,173
68,146.5,66.6,5.5,164
33,162.1,73.7,5.6,168
18,149.6,68,6,183
30,187.2,85.1,5.1,154
64,138.4,62.9,5.7,169
26,155.5,70.7,5.1,154
20,118.1,53.7,5.2,158
24,219.6,99.8,6.1,186
23,214.3,97.4,5.7,170
69,217.1,98.7,5.7,171
24,206.8,94,5.6,167
35,202,91.8,5.1,155
52,186.3,84.7,5.5,166
69,198.9,90.4,5.7,170
41,153.1,69.6,5.1,154
66,143.4,65.2,6,183
66,173.1,78.7,5.1,156
61,242.9,110.4,6,184
45,202,91.8,5.1,177
22,151.1,68.7,5.3,161
35,173.1,78.7,5.7,170
30,122.8,55.8,5.1,156
30,222.9,101.3,5.5,165
41,150,68.2,5.9,174
48,192.3,87.4,5.1,156
69,206.1,93.7,5.7,169
43,234.7,106.7,6.1,186
47,161.5,73.4,5.1,155
39,147,66.8,5.7,169
50,188.3,85.6,5.7,170
41,143.4,65.2,5.1,179
54,233.2,106,5.7,170
18,116.6,53,5.5,164
63,167,75.9,5.1,177
18,203.7,92.6,6.2,188
60,129.1,58.7,5.3,160
70,148.5,67.5,5.4,163
36,201.3,91.5,5.8,172
44,128.9,58.6,5.6,167
20,193.2,87.8,5.7,170
33,157.3,71.5,5.6,167
59,202.2,91.9,5.5,166
38,183.3,83.3,5.4,163
35,233.4,106.1,5.9,174
49,162.1,73.7,6,182
19,103.6,47.1,5.8,172
67,117.7,53.5,5.6,168
47,151.6,68.9,5.6,168
32,124.5,56.6,5.5,165
49,157.7,71.7,6,182
35,146.1,66.4,5.7,171
25,165.7,75.3,6.2,187
53,216.9,98.6,5.3,159
55,190.1,86.4,5.1,155
27,194,88.2,5.3,159
53,247.5,112.5,5.9,174
19,144.3,65.6,5,153
18,165.4,75.2,5.9,176
60,178.4,81.1,5.11,181
47,122.8,55.8,5.4,162
26,144.5,65.7,5.1,179
31,166.8,75.8,5.7,170
64,145.2,66,5.1,177
48,231.9,105.4,5.8,173
41,227.9,103.6,5.8,172
48,146.5,66.6,5.6,167
32,159.7,72.6,6.2,187
67,162.8,74,5.3,161
26,109.1,49.6,5.5,165
52,209.9,95.4,5.1,178
40,149.4,67.9,5.5,166
45,227.7,103.5,5.3,159
64,158.2,71.9,5.6,167
47,232.3,105.6,5.6,167
63,119.5,54.3,5.3,159
48,165.4,75.2,5.5,165
24,102.7,46.7,5.2,158
35,219.3,99.7,5.7,170
26,227,103.2,6,184
36,126.5,57.5,5.2,158
19,130.9,59.5,6.1,186
36,211.2,96,5.6,168
54,158,71.8,5.1,156
67,178,80.9,5.6,168
47,213,96.8,5.7,171
60,222.4,101.1,5,153
44,228.6,103.9,5.2,158
51,243.8,110.8,5.9,174
52,157.5,71.6,5.8,173
40,200.6,91.2,5.7,171
22,160.2,72.8,5.7,169
67,234.3,106.5,5.5,166
31,185,84.1,5.3,161
43,154,70,5.5,165
38,156.4,71.1,5.1,179
69,178.2,81,5.5,164
53,199.3,90.6,6,182
27,242,110,5.8,172
61,229.2,104.2,6,184
67,216.7,98.5,5.8,173
61,138.8,63.1,6,184
38,217.1,98.7,6.2,189
61,123.9,56.3,5.1,156
51,178.2,81,5.3,161
43,229.5,104.3,6,184
21,154,70,5.7,170
58,224.2,101.9,5.5,164
65,138.8,63.1,5.7,169
50,229,104.1,5.8,173
58,200.4,91.1,5.7,170
51,130.7,59.4,5.1,156
70,174.9,79.5,5.7,171
60,170.7,77.6,5,152
61,200,90.9,5.6,168
18,183,83.2,5.1,156
22,158.4,72,5.7,171
53,177.1,80.5,5.6,168
65,174.5,79.3,6,184
56,202.4,92,5.8,173
43,217.6,98.9,5.8,172
33,223.5,101.6,5.11,180
69,218.5,99.3,5.1,178
36,165.2,75.1,5.6,168
66,145.9,66.3,5.2,158
21,168.7,76.7,5.5,166
60,168.5,76.6,5.6,167
54,156.2,71,5.1,155
51,216.9,98.6,5.5,166
51,216.9,98.6,5.5,166
47,174.9,79.5,5.1,179
48,212.7,96.7,5.4,163
52,204.4,92.9,5.6,168
35,183.7,83.5,5.3,161
50,180.8,82.2,6.2,188
49,174.5,79.3,5.9,174
18,110.7,50.3,5.5,165
67,127.2,57.8,5.4,162
18,115.3,52.4,6.2,187
47,240.5,109.3,5.6,167
53,114.4,52,5.8,173
57,202.2,91.9,5.3,160
34,147.2,66.9,6.3,190
47,216,98.2,5.7,169
62,168.1,76.4,5.7,170
64,191.4,87,5.1,177
49,230.6,104.8,6,184
30,229.9,104.5,5.8,172
48,125.8,57.2,5.7,169
32,211.9,96.3,5.6,167
20,149.8,68.1,5.5,164
25,147.8,67.2,5.8,173
18,152.9,69.5,5,153
41,145,65.9,5.1,156
53,176.7,80.3,5.9,174
46,242.9,110.4,5.1,177
46,183.9,83.6,5.4,163
67,230.1,104.6,6,183
51,157.5,71.6,5.1,156
37,112,50.9,5.9,174
58,125.6,57.1,5.7,171
32,200.2,91,5.8,173
61,212.1,96.4,5.4,163
55,179.1,81.4,6,183
18,146.5,66.6,5.2,157
65,170.5,77.5,5.1,156
45,203.9,92.7,5.7,169
41,160.6,73,5.1,177
66,169.6,77.1,5.9,175
19,158.4,72,5,153
36,139.3,63.3,5.1,177
35,165.7,75.3,6.3,190
44,134.6,61.2,5.3,161
47,146.7,66.7,5.1,177
63,150.7,68.5,5.7,170
52,139.5,63.4,5.7,170
66,208.3,94.7,5,152
63,118.4,53.8,5.5,165
63,212.5,96.6,5,153
52,119.7,54.4,5.4,163
34,179.7,81.7,5.7,169
58,224.6,102.1,5.7,169
19,176.9,80.4,5.3,161
41,227.5,103.4,5.7,171
47,145.2,66,5.1,156
60,125.2,56.9,5.3,161
19,111.3,50.6,5.4,163
18,208.3,94.7,5.9,175
47,251.7,114.4,6,184
69,227.7,103.5,5.9,174
64,177.1,80.5,5.4,162
43,162.6,73.9,5.8,172
57,181.3,82.4,5.1,156
50,151.8,69,5.11,181
53,249.5,113.4,5.11,181
50,176.9,80.4,5.1,179
56,154.4,70.2,5.8,173
34,143,65,5.8,173
66,148.9,67.7,5.11,180
18,138.8,63.1,5.7,170
61,231.2,105.1,5.7,170
30,125,56.8,5.8,172
39,215.2,97.8,5.3,159
60,148.5,67.5,5.1,154
57,196,89.1,5.9,174
57,240.5,109.3,6,184
43,132.4,60.2,5.5,165
55,223.5,101.6,5.7,170
59,153.3,69.7,5.4,162
56,189.2,86,5,153
45,219.8,99.9,5.7,169
45,177.3,80.6,5.4,163
43,223.3,101.5,5.1,179
41,172.5,78.4,6,182
63,198,90,5,152
35,130.2,59.2,5.6,167
31,202.2,91.9,5.5,166
50,185.7,84.4,5.8,173
51,229.9,104.5,5.3,161
38,237.8,108.1,5.6,167
20,142.6,64.8,5.3,159
29,218,99.1,6.2,189
49,189.2,86,5.4,163
53,146.1,66.4,6.2,188
29,111.5,50.7,5.1,156
35,217.1,98.7,6,184
69,211.6,96.2,6,183
63,110,50,5,152
57,125.6,57.1,5.8,173
64,123.2,56,5.1,154
56,174.5,79.3,5.6,167
49,126.3,57.4,5.7,170
49,138.2,62.8,5.7,169
42,208.6,94.8,5.1,156
62,142.1,64.6,5.7,169
65,181.1,82.3,5.9,176
34,106.7,48.5,5.1,154
45,144.1,65.5,5.7,170
50,212.1,96.4,5.1,154
65,189.4,86.1,6,183
19,193.2,87.8,5.7,171
54,197.1,89.6,6,184
33,163,74.1,5.2,157
43,150,68.2,5.6,167
64,236.5,107.5,5.11,181
42,222.9,101.3,5.8,173
20,141.9,64.5,5.1,155
25,234.7,106.7,5.8,172
49,216.9,98.6,5.7,169
63,197.3,89.7,5.5,166
21,186.3,84.7,6.2,189
33,162.8,74,5.7,170
45,210.1,95.5,5.6,168
64,156.6,71.2,5.6,168
67,200.4,91.1,5.3,161
45,196.9,89.5,5.8,172
22,112.2,51,5.8,172
24,142.3,64.7,5.4,162
63,144.1,65.5,5.4,163
59,223.7,101.7,5.9,176
52,166.3,75.6,6.1,186
46,158.8,72.2,5.9,174
43,112,50.9,5.1,155
70,181.9,82.7,5.8,173
51,174.7,79.4,5.6,167
56,174.2,79.2,5.1,154
34,161.9,73.6,5.1,154
68,207.2,94.2,5.5,164
33,129.1,58.7,5.5,165
41,209.2,95.1,5.1,155
51,174.9,79.5,5.5,166
30,196.5,89.3,5.8,172
53,211.9,96.3,5.5,166
49,234.7,106.7,5.7,170
44,130.2,59.2,5.4,163
19,185,84.1,5.11,181
38,194.7,88.5,5.7,170
21,178.2,81,5.11,180
57,230.3,104.7,5.1,179
44,239.6,108.9,5.9,176
60,201.5,91.6,5.5,166
45,179.5,81.6,5.7,170
57,153.1,69.6,5.11,180
25,188.5,85.7,5.7,170
44,226.6,103,6.1,186
34,182.4,82.9,5.6,168
68,240.5,109.3,6,182
30,180.4,82,6,182
23,183,83.2,5.9,174
30,210.5,95.7,6.1,186
50,196.5,89.3,5.6,167
38,240.7,109.4,6,182
24,189.2,86,5.5,164
22,139.9,63.6,5.5,165
35,111.8,50.8,5.7,170
62,113.5,51.6,5.7,169
33,119.2,54.2,5.2,158
41,237.2,107.8,5.8,172
67,113.3,51.5,5,152
45,224.6,102.1,5.11,181
36,173.8,79,5.3,161
62,112.9,51.3,5.2,158
56,227.5,103.4,5.8,172
47,210.3,95.6,5.7,170
47,216.3,98.3,5.7,171
44,151.4,68.8,5.2,158
54,235,106.8,6.1,186
19,200.4,91.1,5.5,166
62,139.5,63.4,5.3,159
18,135.7,61.7,5.11,181
59,228.4,103.8,5,153
47,154.9,70.4,6,182
42,239.8,109,5.1,178
55,130.2,59.2,5.3,161
55,168.1,76.4,5.6,168
19,137.3,62.4,5.7,170
63,178.2,81,5.4,162
65,240.2,109.2,5.7,169
31,152.2,69.2,5.1,177
28,145.2,66,5.1,179
46,226.6,103,5.3,161
62,156,70.9,5.7,170
29,187.7,85.3,5.5,165
27,174.7,79.4,6,183
37,197.1,89.6,5.7,170
37,249.9,113.6,6.1,185
33,210.5,95.7,5.8,172
44,205.3,93.3,5.7,171
60,174,79.1,5.11,180
59,199.5,90.7,6.2,187
23,204.4,92.9,6.1,185
38,226.8,103.1,6.2,187
39,243.1,110.5,6.1,186
64,137.9,62.7,5.5,165
38,214.1,97.3,6,184
55,181.1,82.3,5.2,158
60,130.9,59.5,5.5,164
37,230.6,104.8,5.5,165
30,222.6,101.2,5.8,172
55,122.5,55.7,5.1,154
33,229.7,104.4,5.1,179
36,166.5,75.7,5.11,181
43,214.1,97.3,5.8,172
19,174.9,79.5,6.1,185
62,164.8,74.9,5.2,157
39,217.4,98.8,5.6,168
42,148.9,67.7,5.5,166
60,167.9,76.3,5,152
20,101.9,46.3,4.11,151
60,209.7,95.3,6,183
37,236.3,107.4,5.7,171
44,219.8,99.9,5.9,174
33,108.9,49.5,5.7,171
19,191.4,87,5,153
70,124.5,56.6,5.1,156
24,169.2,76.9,5.8,173
65,190.5,86.6,5.6,168
60,150.3,68.3,5.6,167
57,150.7,68.5,6,184
59,157.5,71.6,6,182
65,141,64.1,5.1,178
43,163,74.1,6.1,185
55,216.3,98.3,5.8,173
62,122.5,55.7,5.1,156
31,110.7,50.3,5.6,167
57,153.1,69.6,5.7,171
40,170.9,77.7,5.1,177
26,158.6,72.1,5.7,169
55,170.3,77.4,6.2,187
58,154.4,70.2,5.5,165
25,175.3,79.7,5.4,162
45,125.8,57.2,5.6,168
64,177.1,80.5,5.6,167
62,203.9,92.7,5.5,165
54,152,69.1,5.8,172
36,247.3,112.4,5.8,173
40,223.5,101.6,5.5,164
47,122.8,55.8,5.7,170
68,181.7,82.6,5.3,161
49,238.3,108.3,5.7,170
28,148.9,67.7,5.3,160
43,221.3,100.6,5.7,171
53,182.6,83,5.1,179
60,218,99.1,5.7,171
59,240.9,109.5,5.9,175
43,148.3,67.4,5.6,167
68,174,79.1,6,183
23,195.4,88.8,5.3,159
34,181.7,82.6,5.1,155
60,128.5,58.4,5.2,158
42,222,100.9,6,184
45,215.4,97.9,5.9,174
67,194.9,88.6,5.5,165
33,189.4,86.1,5.1,179
37,229.9,104.5,5.6,167
57,127.8,58.1,5.7,171
27,212.3,96.5,5.7,170
60,168.1,76.4,5.11,181
40,148.1,67.3,5.1,177
18,150.9,68.6,5.11,181
65,210.8,95.8,5.4,162
45,159.1,72.3,5.5,164
43,185.5,84.3,5.3,161
31,144.8,65.8,5.2,158
18,206.6,93.9,5.5,164
27,206.8,94,5.6,168
69,169.2,76.9,5.7,169
24,117.9,53.6,5.2,157
32,193.8,88.1,5.11,181
44,224.8,102.2,5.9,174
19,148.1,67.3,4.11,151
64,208.8,94.9,5.1,179
32,211.2,96,5.2,158
49,236.9,107.7,5.7,170
35,225.1,102.3,5.7,171
24,157.1,71.4,5.7,170
43,214.3,97.4,5.9,176
53,155.5,70.7,5.9,174
55,251.5,114.3,5.7,169
48,183.7,83.5,5.4,163
33,235.4,107,5.11,180
31,157.1,71.4,5.4,162
53,199.3,90.6,5.7,170
53,225.1,102.3,5.5,164
60,141.9,64.5,5.4,162
30,210.1,95.5,5.7,169
33,184.8,84,5.1,154
46,123.2,56,5.6,167
64,233.6,106.2,5.11,180
42,159.7,72.6,5.8,173
42,135.1,61.4,5.6,168
59,247.5,112.5,6.1,186
